beerId,name,pubId,beerCategory,beerStyle,alcool
3663,Sunset Red,964,3,33,0
3664,Rudolf Red Barleywine,964,-1,-1,0
3665,Over The Line Stout,964,3,42,0
3666,Blonde,964,-1,-1,0
3667,Crystal Pier Pale Ale,964,3,26,0
3668,Sealane Steam,760,-1,-1,0
3669,Red Roost Ale,760,3,33,0
3670,Little Point Pale,760,3,26,0
3671,Blitzen,760,-1,-1,0
3672,Oktoberfest,665,7,84,0
3673,Rodeo Red,665,3,26,0
3674,Shawnee Amber Ale,665,3,26,0
3675,Mesa Pale Ale,332,3,26,0
3676,Christmas Ale,332,-1,-1,0
3677,Red,332,3,33,0
3678,Porter,1283,2,25,0
3679,Pale,1283,3,26,0
3680,Amber,1283,3,33,0
3681,Harvest Wheat,965,8,95,0
3682,Twist of Fate Bitter,883,-1,-1,0
3683,Spring Bock,438,7,90,0
3684,Red Rooster,438,3,26,0
3685,Yellow Rose Cream Ale,665,8,95,0
3686,Golden Eagle,438,-1,-1,0
3687,Windmill Wheat Ale,665,4,50,0
3688,Bad Bear Brown,438,3,38,0
3689,Peregrine Pale Ale,847,3,26,0
3690,Lion Lev Export Lager,990,-1,-1,0
3691,Hefe Weizen,917,8,95,0
3692,Red Stripe Lager Beer,442,8,95,0
3693,Ngoma Awooyo Special,186,-1,-1,0
3694,Da Bier Altbier,393,3,38,0
3695,����stg퀌_ta Bl퀌�b퀌_rs,918,-1,-1,0
3696,Falcon Lagrad Gammelbrygd,345,1,13,5.6
3697,Romakloster,1329,-1,-1,4.5
3698,Drag퀌_l,1329,-1,-1,0
3699,Gold Nectar,686,3,26,0
3700,Cass Fresh,715,8,95,0
3701,Belgian Wit,500,-1,-1,0
3702,German Pilsner,500,-1,-1,0
3703,Winter Welcome 1996-1997,1099,-1,-1,0
3704,Red Jack,878,3,33,5
3705,Athenian,53,-1,-1,5
3706,Deep Enders Dark,41,2,25,0
3707,Imported Black Stout Draft,1110,7,86,0
3708,Ace Fermented Honey Cider,331,-1,-1,0
3709,Wintertime Ale,919,3,38,0
3710,Hinano,180,8,95,5
3711,Longshot Black Lager,157,-1,-1,0
3712,Longshot Hazelnut Brown,157,-1,-1,0
3713,Longshot American Pale Ale,157,3,26,0
3714,Sunset Ale,1277,3,26,0
3715,Hart Espresso Stout,1031,3,42,5.6
3716,Amber Ale,348,3,33,0
3717,Hefeweizen,348,8,95,0
3718,Rainbow Trout Stout,682,3,42,0
3719,Schlafly IPA,1092,3,31,0
3720,5 C's IPA,1013,3,31,6.5
3721,Avalanche Amber,236,3,33,0
3722,Pale Ale,682,3,26,0
3723,Weizen,412,8,95,0
3724,Rat Beach Red Ale,824,3,33,0
3725,Pier Pale Ale,824,3,26,0
3726,Blonde,824,-1,-1,0
3727,Maple Nut Brown,501,3,38,0
3728,Porter,412,2,25,0
3729,Oktoberfest Ale,412,7,84,0
3730,Good Life Stout,412,3,42,0
3731,Platte Valley ESB,412,-1,-1,0
3732,Homestead Pale Ale,412,3,26,0
3733,Sod House Altbier,412,3,38,0
3734,Zlat퀌� Pivo Golden Beer,412,-1,-1,0
3735,Whooping Wheat,412,-1,-1,0
3736,Overcast Ale,1071,3,26,0
3737,Bitter Amber,1269,3,33,0
3738,Beaver Tail Brown Ale,682,3,38,0
3739,Mountain Wheat,236,8,95,0
3740,Railyard Ale,1379,7,84,5.2
3741,Irish Porter (discontinued),590,2,25,0
3742,Old Powerhouse Lager (discontinued),590,8,95,0
3743,Belgian Ale (discontinued),590,-1,-1,0
3744,Champions Clubhouse Classic,468,1,10,0
3745,Best Mild (discontinued),1382,1,10,0
3746,Evil Eye Ale,1334,-1,-1,0
3747,HopBack Amber Ale,1286,3,33,5.6
3748,Troegenator Double Bock,1286,7,92,8.2
3749,Dreamweaver,1286,11,116,4.8
3750,Dead Reckoning Porter,1286,2,25,5.8
3751,Oatmeal Stout,1286,3,42,6.8
3752,Bavarian Lager,1286,8,95,5
3753,ESB,1286,1,5,5.7
3754,In-Heat Wheat,540,4,50,4.7
3755,K-9 Cruiser Winter Ale,540,1,13,6.4
3756,Troegs Pale Ale,1286,3,26,5.4
3757,Nugget Nectar,1286,3,33,7.5
3758,The Mad Elf,1286,-1,-1,11
3759,Snake Dog IPA,540,3,31,7.1
3760,Blackbird Oatmeal Stout,539,1,21,0
3761,Trout Slayer,122,11,116,4.7
3762,Moose Drool Brown Ale,122,2,25,5.3
3763,Scape Goat Pale Ale,122,3,26,4.7
3764,Powder Hound Winter Ale,122,1,13,0
3765,Summer Honey Seasonal Ale,122,8,95,0
3766,IPA,122,3,31,0
3767,Totally Naked,907,8,95,4.2
3768,Edel-Pils,907,8,95,0
3769,Fat Squirrel Nut Brown Ale,907,3,38,5.8
3770,Spotted Cow,907,3,33,4.8
3771,Mad Hatter IPA,908,3,31,5.8
3772,Black Tulip,908,5,61,9
3773,Z Lager,545,8,95,0
3774,#17 Cream Ale,119,8,95,0
3775,Classic Pale Ale,540,3,26,5.5
3776,#9,812,3,26,4.6
3777,Miller Chill,863,8,96,4.1
3778,Miller High Life,863,8,96,5
3779,Miller Genuine Draft,863,8,96,4.66
3780,Milwaukee's Best Light,863,8,96,4.5
3781,Icehouse,863,8,96,5.5
3782,Milwaukees Best,863,8,96,4.5
3783,Budweiser,44,8,96,5
3784,Bud Light,44,8,96,4.2
3785,Budweiser Select,44,8,96,4.3
3786,Abbey Triple,1211,5,61,9
3787,Golden Monkey Tripel,1326,5,61,9.5
3788,Broad Street Barleywine,45,3,35,8.7
3789,Water Gap Wheat,45,11,116,4.5
3790,Mountain Lager,45,8,95,4.5
3791,Volks Weizenbock,45,4,55,7.2
3792,Purist Pale Ale,45,3,26,4.9
3793,Jolly Scot Scottish Ale,45,1,15,5.2
3794,Hoppy Trails India Pale Ale,45,3,31,6.2
3795,Susquehanna Stout,45,3,42,4.6
3796,Zoigl Star Lager,45,8,95,5.9
3797,Abbey Roade Belgian Ale,45,5,72,6.4
3798,Celtic Knot Irish Red,45,3,33,4.8
3799,Peregrine Pilsner,45,7,77,4.8
3800,Anniversary Maibock,45,7,91,7.2
3801,Hinterland Hefe Weizen,45,4,50,5.3
3802,Dom Blonde K퀌_lsch,45,-1,-1,5
3803,Kipona Fest,45,7,84,5.2
3804,Trail Blaze Organic Brown Ale,45,3,38,5.3
3805,Pennypacker Porter,45,2,25,5.4
3806,Grinnin' Grizzly Spiced Ale,45,3,33,5.7
3807,Sophie's Sparkling Ale,45,-1,-1,4.3
3808,Coconut Porter,45,2,25,0
3809,Wildflower Honey Wheat,45,11,116,0
3810,Lucky Kat,812,3,31,5.8
3811,Miller Lite,863,8,96,4.2
3812,Yuengling Lager,1388,8,95,4.4
3813,Yuengling Lager Light,1388,8,96,3.4
3814,Yuengling Porter,1388,2,25,4.7
3815,Yuengling Black and Tan,1388,-1,-1,4.7
3816,Lord Chesterfield Ale,1388,3,26,5.4
3817,Yuengling Premium Beer,1388,8,95,4.4
3818,Yuengling Premium Light,1388,8,96,3.5
3819,Throwback Lager,1326,8,95,5.4
3820,Prima Pils,1326,7,77,5.3
3821,Victory Lager,1326,8,95,4.8
3822,St. Boisterous Hellerbock,1326,7,91,7.3
3823,Sunrise Weissbier,1326,4,50,5.7
3824,Whirlwind Wit,1326,5,67,5
3825,Festbier,1326,7,84,5.6
3826,Hop Wallop,1326,3,32,8.5
3827,Moonglow Weizenbock,1326,4,55,8.7
3828,Old Horizontal,1326,3,35,10.5
3829,St. Victorious,1326,8,95,7.6
3830,Storm King Imperial Stout,1326,3,43,9.1
3831,V-12,1326,5,72,12
3832,Hop Devil India Pale Ale,1326,3,31,6.7
3833,Coors Original,399,8,96,5
3834,Coors Light,399,8,96,4.2
3835,Coors Extra Gold Lager,399,8,95,5
3836,Molson Canadian,878,8,95,5
3837,Harvest Moon Pumpkin,399,11,123,5.7
3838,Zima Clear,399,-1,-1,5
3839,Blue Moon Belgian White,399,5,67,5.4
3840,Killian's Irish Red,399,8,95,4.9
3841,Sunshine Pils,1286,7,77,5.3
3842,V-Saison,1326,5,72,7.5
3843,Apricot Wheat,960,11,116,4.7
3844,Spruce Creek Lager,960,8,95,4.8
3845,Spring Creek Lager,960,8,95,5.2
3846,Red Mo Ale,960,3,26,5
3847,Mt. Nittany Pale Ale,960,3,26,5
3848,Double D IPA,960,3,32,8.2
3849,Black Mo Stout,960,3,42,4.6
3850,Tripel Ale,960,5,61,9.6
3851,Dubbel Ale,960,5,60,5.2
3852,Arthur's Nugget Pale Ale,960,3,26,5.2
3853,Labatt Blue,762,8,95,4.7
3854,Labatt Ice,762,8,95,5.6
3855,Labatt Blue Light,762,8,96,4
3856,Labatt Bleue Dry,762,7,77,6.1
3857,Labatt Crystal,762,8,95,5
3858,Labatt Extra Dry,762,8,95,5.5
3859,Labatt 50,762,3,26,5
3860,Genuine Lager,762,8,95,5
3861,Genuine Honey Lager,762,8,95,5
3862,Labatt Wildcat,762,8,95,4.9
3863,Labatt Sterling,762,8,96,4
3864,Original White Ale,302,-1,-1,5
3865,Penn Pilsner,975,7,77,4
3866,Penn Gold,975,8,95,4
3867,Penn Dark,975,-1,-1,4
3868,Penn Weizen,975,4,50,4
3869,Penn Marzen,975,-1,-1,4.5
3870,PENNdemonium,975,7,90,8
3871,Penn Oktoberfest,975,7,84,4.5
3872,Augustiner,698,8,95,4.3
3873,Straub,1214,-1,-1,4.33
3874,Straub Light,1214,-1,-1,3.16
3875,Stoudt's American Pale Ale,1211,3,26,5
3876,Stoudt's Gold Lager,1211,8,95,4.7
3877,Scarlet Lady Ale,1211,1,5,5
3878,Stoudt's Pils,1211,7,77,4.7
3879,Amish Four Grain,771,3,26,5.6
3880,Lancaster Strawberry Wheat,771,11,116,4.7
3881,Lancaster Milk Stout,771,3,42,5.3
3882,Hop Hog IPA,771,3,31,7.9
3883,Pabst Blue Ribbon,963,8,96,4.74
3884,Pabst Blue Ribbon Light,963,8,96,4.19
3885,Old Milwaukee,963,8,95,4.6
3886,Piels Draft,963,8,96,4.6
3887,Piels Light,963,8,96,3.79
3888,St Ides,963,-1,-1,8
3889,Colt 45,963,-1,-1,6.5
3890,IC Light,698,8,96,4.15
3891,Rare Rooster Summer Rye Ale,771,3,26,4.8
3892,Lancaster Winter Warmer,771,1,13,8.9
3893,Spring Bock,771,8,95,6.5
3894,Lancaster Oktoberfest,771,7,84,6.5
3895,Doppel Bock,771,7,90,8.1
3896,Lancaster Hefe Weizen,771,4,50,6
3897,Gold Star Pilsner,771,7,77,5.1
3898,Shark Attack Double Red Ale,1009,3,33,9
3899,Wipeout IPA,1009,3,31,7
3900,Amigo Lager,1009,8,95,5
3901,Hop 15 Ale,1009,3,32,10
3902,Old Viscosity,1009,1,13,10.5
3903,St. Nikolaus Bock Bier,975,7,90,6
3904,Wild Rice Lager,871,8,95,0
3905,Pale Ale,871,3,26,0
3906,Nut Brown Ale,871,3,38,0
3907,Red Ale,871,3,33,0
3908,Rye Porter,871,2,25,0
3909,Brueghel Blonde,755,5,61,5.9
3910,10,6,5,61,10
3911,8,6,5,60,8
3912,6,6,3,37,6
3913,10 Squared (10퉌_),526,3,31,10
3914,Samuel Adams Boston Lager,157,8,95,4.75
3915,Samuel Adams Double Bock,157,7,90,8.8
3916,Samuel Adams Summer Ale,157,11,116,5.2
3917,Samuel Adams Boston Ale,157,3,26,4.94
3918,Samuel Adams Black Lager,157,7,86,4.9
3919,Samuel Adams Winter Lager,157,7,90,5.8
3920,Merry Monks,1352,5,61,9.3
3921,Winter Ale,1352,11,141,5.6
3922,AutumnFest,1352,7,84,5.4
3923,Black Hole,1352,2,25,7
3924,Blanche,1352,5,67,5
3925,Blasphemy,1352,5,62,11.8
3926,Blithering Idiot,1352,3,35,11.1
3927,Decadence,1352,3,33,13
3928,Oatmeal Stout,1333,1,21,5.5
3929,Double Simcoe IPA,1352,3,32,9
3930,Eleven,1352,5,61,11.7
3931,Heresy,1352,3,43,8
3932,Hops Infusion,1352,3,31,6.2
3933,House Ale,1352,3,33,4.5
3934,Imperial Pumpkin Ale,1352,11,123,8
3935,Insanity,1352,3,35,11.1
3936,Muse Farmhouse Ale,1352,5,74,6.2
3937,Old Heathen,1352,3,43,8
3938,Prophecy,1352,5,61,9.3
3939,Quad,1352,5,62,11.8
3940,Raspberry Imperial Stout,1352,3,43,8
3941,Twelve,1352,3,35,10.2
3942,Samuel Adams OctoberFest,157,7,84,5.7
3943,Samuel Adams Scotch Ale,157,1,15,5.4
3944,Garde Dog,540,-1,-1,5.8
3945,Rising Moon Spring Ale,399,3,33,5.4
3946,Natural Ice,44,8,96,5.9
3947,Natural Light,44,8,96,4.2
3948,Harp Lager,49,8,95,5
3949,HIPA,812,3,31,6.8
3950,120 Minute IPA,459,3,32,18
3951,90 Minute IPA,459,3,32,9
3952,60 Minute IPA,459,3,31,6
3953,Imperial Espresso Porter,541,2,25,8
3954,Duchesse de Bourgogne,305,-1,-1,6.2
3955,Farmhouse Summer Ale,541,5,72,0
3956,HopFish IPA,541,3,31,6.2
3957,Belgian Abbey Dubbel,541,5,60,7
3958,ESB Ale,541,1,4,5.5
3959,Extra Pale Ale,541,3,26,4.8
3960,OktoberFish,541,7,84,5.5
3961,Grand Cru Winter Reserve,541,5,72,7.2
3962,Scotch Ale,1352,1,15,6
3963,Festina P퀌�che,459,-1,-1,4.5
3964,Nut Brown Ale,1099,3,38,5
3965,Kenziger,981,3,26,4.5
3966,Newbold IPA,981,3,31,6.5
3967,Rowhouse Red,981,5,74,5
3968,Walt Wit,981,5,67,5
3969,Samuel Adams Pale Ale,157,3,26,5.25
3970,Full Moon Belgian White Ale,894,5,67,7.9
3971,Baltic Thunder,1326,3,42,8.5
3972,UpRiver Lager,894,8,96,0
3973,Skyline Stout,894,-1,-1,4.3
3974,Scorpion Amber Ale,894,3,33,0
3975,Dry Heat Hefeweizen,894,4,50,0
3976,Wild Blue Blueberry Lager,44,5,70,8
3977,Shock Top,44,5,67,5.2
3978,South Park Blonde,2,3,37,5
3979,Bitter American,2,1,4,3.6
3980,Watermelon Wheat,2,5,70,5.5
3981,Amendment Pale Ale,2,3,26,5.2
3982,Potrero ESB,2,1,4,5.2
3983,North Star Red,2,3,33,5.8
3984,General Pippo's Porter,2,2,25,5.5
3985,21A IPA,2,3,31,7.2
3986,Oyster Point Oyster Stout,2,3,42,5.9
3987,563 Stout,2,3,42,5
3988,Double Trouble IPA,2,3,32,9.8
3989,Below Decks,385,3,35,10
3990,Hang Ten,385,4,55,10
3991,Holy Sheet,385,5,72,9
3992,Loose Cannon Hop3 Ale,385,3,31,7.25
3993,Peg Leg Stout,385,3,43,8
3994,Red Sky at Night,385,5,74,7.25
3995,Small Craft Warning,385,7,77,7.25
3996,Winter Storm,385,1,5,7.5
3997,Jule퀌�l,4,3,29,5.9
3998,Bock Beer,4,7,90,5.9
3999,Genuine Pilsner,4,7,77,5.5
4000,Gull Classic,4,8,95,5.5
4001,Gonzo Imperial Porter,540,2,25,7.8
4002,Old Scratch Lager,540,3,33,5.5
4003,Broadside Ale,11,1,5,6.3
4004,Adnams Explorer,11,1,3,5.5
4005,Adnam's Suffolk Special Bitter,11,1,5,4.5
4006,Nut Brown Ale,11,3,38,3.2
4007,Adnams Fisherman,11,3,33,4.5
4008,Adnams Tally Ho,11,3,35,7.5
4009,Oude Geuze,3,5,70,6
4010,Stella Artois,265,8,95,5.2
4011,Rolling Rock,774,8,96,4.6
4012,Midas Touch Golden Elixir,459,-1,-1,9
4013,Indian Brown Ale,459,3,38,7.2
4014,Shelter Pale Ale,459,3,26,5
4015,Chicory Stout,459,3,42,5.2
4016,Ipswich IPA,850,3,31,6.3
4017,Ipswich Original Ale,850,3,26,5.4
4018,Ipswich Oatmeal Stout,850,1,21,7
4019,Ipswich Dark Ale,850,3,38,6.3
4020,Ipswich Nut Brown,850,3,38,5.5
4021,Ipswich Porter,850,2,25,5.9
4022,Ipswich Summer,850,3,37,4.9
4023,Ipswich Harvest,850,3,33,6.9
4024,Ipswich Winter,850,1,13,6.2
4025,1084 Barleywine,850,3,35,0
4026,Gold Coast Blonde Ale,1316,3,37,4.4
4027,Firehouse ESB,1316,1,5,5.5
4028,Honey-Raspberry Ale,1316,5,70,4.4
4029,American Wheat,1316,11,116,4.7
4030,Dundee Scotch Ale,1316,1,15,6.5
4031,O! Gold Light Beer,1316,8,96,3.8
4032,Capitol Premium Pale Ale,1316,3,26,5
4033,India Pale Ale,1316,3,31,6.3
4034,Blackstone Stout,1316,3,42,4.4
4035,1000 Barley Wine,1316,-1,-1,9.2
4036,Railyard Ale,1316,3,26,5.8
4037,Irish Red,1316,-1,-1,4.4
4038,Phin & Matt's Extroidinary Ale,1173,3,26,5.6
4039,Southern Tier IPA,1173,3,31,6.5
4040,Double Dog Double Pale Ale,540,3,32,11.5
4041,Blind Pig IPA,1086,3,31,6
4042,11,1307,3,26,11
4043,Don De Dieu,1307,5,61,9
4044,Maudite,1307,5,66,8
4045,Trois Pistoles,1307,3,29,9
4046,Celtic Rose,771,2,22,5
4048,Samuel Adams White Ale,157,5,67,0
4049,Sam Adams Light,157,8,96,0
4050,Samuel Adams Old Fezziwig Ale,157,-1,-1,5.9
4051,Samuel Adams Holiday Porter,157,2,25,5.8
4052,Samuel Adams Cherry Wheat,157,1,10,0
4053,8th Street Ale,551,1,4,4.5
4054,Arthur's English Old Ale,960,1,13,7.2
4055,Kilt Lifter  Scottish-Style Ale,551,1,15,6
4056,Hefeweizen,551,4,50,5
4057,Hop Knot IPA,551,3,31,6
4058,Sunbru K퀌_lsch Style Ale,551,-1,-1,5.2
4059,The Raj India Pale Ale,551,3,31,6.9
4060,Oatmeal Stout,551,1,21,5
4061,Arizona Peach,551,5,70,4
4062,Abbey Normal Ale,551,5,72,0
4063,American-Style Brown Ale,551,3,38,5
4064,Alt Ball and Chain,551,4,57,5.2
4065,Barrel-Aged Blind Date Ale,551,5,72,7.5
4066,Belgian Wit,551,5,67,0
4067,Blind Date Ale,551,-1,-1,7
4068,Black Betty Schwartzbier,551,7,86,5
4069,Caulfield's Rye,551,11,119,4.9
4070,Raspberry Porter,1173,2,25,0
4071,Raspberry Wheat,1173,11,116,4.5
4072,Chimay Premi퀌�re (Chimay Red),378,5,60,7
4073,Chimay Triple (Chimay White),378,5,61,8
4074,Samuel Adams Cream Stout,157,3,42,0
4075,Samuel Adams Hefeweizen,157,4,50,0
4076,Samuel Adams Brown Ale,157,3,38,5.35
4077,Samuel Adams Honey Porter,157,2,25,0
4078,Samuel Adams Irish Red,157,2,22,0
4079,Alaskan Amber,17,1,13,5.3
4080,Alaskan Pale,17,3,37,5.2
4081,Alaskan Stout,17,1,21,5.7
4082,Alaskan ESB,17,1,5,5
4083,Alaskan IPA,17,3,31,6.2
4084,Alaskan Smoked Porter,17,2,25,6.5
4085,Winter Ale,17,11,141,6.4
4086,Alaskan Summer Ale,17,-1,-1,5.3
4087,Alaskan Barley Wine Ale,17,3,35,10.4
4088,Breakup Bock,17,7,90,7
4089,Old 55 Pale Ale,1144,3,26,0
4090,Kodiak Brown Nut Brown Ale,858,3,38,5
4091,Arctic Rhino Coffee Porter,858,2,25,5
4092,Sockeye Red IPA,858,3,31,5.7
4093,Panty Peeler Tripel,858,5,61,8.5
4094,La Maitresse du Moine,858,3,29,9
4095,Arctic Devil Barley Wine,858,-1,-1,13.2
4096,CoHoHo Imperial IPA,858,3,32,8
4097,Meltdown Double IPA,858,3,32,8
4098,Old Whiskers,858,4,50,4.5
4099,Fur Rondy,858,11,141,6
4100,Fallen Angel,858,5,65,8
4101,Conspiracy,858,3,29,8.5
4102,Obliteration III,858,3,32,7.6
4103,Colonel Paris Pale Ale,145,3,26,4.5
4104,Scotch Ale,227,1,15,7
4105,Pig Pen Pilsener,25,7,77,4.7
4106,Fegley's Amber Lager,25,3,33,5.2
4107,Steelgaarden Wit,25,5,67,5.2
4108,Hop Explosion,25,3,31,7
4109,Pawn Shop Porter,25,2,25,5.7
4110,Apricot Ale,25,11,116,5.4
4111,Pumpkin Ale,25,11,123,5.2
4112,Rude Elf's Reserve,25,3,29,10.5
4113,CH-47 Pale Ale,106,3,26,5
4114,Cassis Reserve Lambic ����06,106,5,70,6.5
4115,Arc Weld Alt,106,4,57,5.3
4116,Billtown Blonde,319,-1,-1,6
4117,Fast Eddies Pale Ale,319,3,26,5
4118,Susquehanna Oatmeal Stout,319,1,21,6.2
4119,Edgar I.P.A.,319,3,31,8
4120,Inspiration Red,319,3,33,5.6
4121,Smoked Porter,319,2,25,6
4122,Hands Off Maibock,319,7,91,8
4123,Hammerin' Ale,87,3,33,4.5
4124,Headbangerz Brown Ale,87,3,38,5
4125,Weldspatter IPA,87,3,31,7
4126,Square Feet Wheat,87,-1,-1,0
4127,Oberon Ale,100,11,116,5.8
4128,Porter,100,2,25,5.6
4129,Lager Beer,100,8,95,5
4130,Third Coast Old Ale,100,1,13,10.2
4131,Third Coast Beer,100,3,37,4.8
4132,Pale Ale,100,3,26,5.2
4133,Two Hearted Ale,100,3,31,7
4134,Kalamazoo Stout,100,1,20,6
4135,Winter White Ale,100,5,67,5
4136,Amber Ale,100,3,33,5.8
4137,Best Brown Ale,100,3,38,5.8
4138,Bell's Cherry Stout,100,11,121,7
4139,Consecrator Doppelbock Beer,100,7,92,8
4140,Special Double Cream Stout,100,1,20,6.1
4141,Expedition Stout,100,3,43,10.5
4142,Hell Hath No Fury Ale,100,3,29,7.7
4143,Hopslam Ale,100,3,32,10
4144,Java Stout,100,3,43,7.5
4145,Octoberfest Beer,100,7,84,5.5
4146,Batch 8000,100,5,67,9
4147,Batch 7000,100,3,43,12
4148,Rocket's Red Ale,784,3,33,6
4149,Liberty White Ale,784,5,67,0
4150,Capitol Kolsch,339,-1,-1,4.8
4151,Amber Waves,339,3,33,5.3
4152,Irish Red Ale,339,2,22,5.2
4153,Kerberos,540,5,61,8.5
4154,Circus Boy,812,4,50,5.2
4155,Odd Notion Winter 07,812,-1,-1,7.5
4156,Odd Notion Spring 08,812,2,22,4.6
4157,Odd Notion Summer 08,812,-1,-1,3.6
4158,Single Chair Ale,812,3,26,5
4159,Roxy Rolles,812,3,33,5.8
4160,Jinx,812,1,15,6.9
4161,Feast of Fools,812,11,121,5.3
4162,Chaotic Chemistry,812,3,35,10.8
4163,Braggot,812,-1,-1,6
4164,Thumbsucker,812,3,43,7.8
4165,Yards Saison,1383,5,74,4.7
4166,General Washington Tavern Porter,1383,2,25,7
4167,Samuel Adams Hallertau Imperial Pilsner,157,-1,-1,8.8
4168,Westmalle Trappist Dubbel,262,-1,-1,7
4169,Acme California Pale Ale,919,3,26,5
4170,Scrimshaw Pilsner Style Beer,919,7,77,4.4
4171,Dry Hopped St. Rogue Red Ale,1072,3,33,5.1
4172,Dead Guy Ale,1072,7,91,6.5
4173,American Amber Ale,1072,3,33,5.6
4174,Artisan Lager,1072,8,95,0
4175,Brutal Bitter,1072,1,5,6.5
4176,Charlie 1981,1072,-1,-1,8.5
4177,Chipotle Ale,1072,-1,-1,0
4178,Chocolate Stout,1072,3,42,6
4179,Hazelnut Brown Nectar,1072,3,38,6
4180,Honey Cream Ale,1072,11,113,5.5
4181,Imperial India Pale Ale / I2PA,1072,3,32,9.5
4182,Juniper Pale Ale,1072,11,126,5.3
4183,Half-E-Weizen,1072,5,67,4.8
4184,Mocha Porter / New Porter,1072,2,25,5.3
4185,Mogul Ale,1072,-1,-1,6.25
4186,Monk Madness Ale,1072,3,38,7.4
4187,Morimoto Black Obi Soba Ale,1072,11,121,0
4188,Morimoto Imperial Pilsner,1072,-1,-1,8.8
4189,Old Crustacean Barleywine 2004,1072,3,35,11.5
4190,Morimoto Soba Ale,1072,11,121,0
4191,Oregon Golden Ale,1072,3,37,0
4192,Santas Private Reserve,1072,3,33,6
4193,Shakespeare Stout,1072,3,42,6
4194,Red Fox,1072,3,33,0
4195,Roughstock Ale,1072,3,26,0
4196,Ten Thousand Brew Ale,1072,3,32,10
4197,XS Imperial Stout,1072,3,42,10
4198,퀁�ber Pilsner,1072,7,77,5.2
4199,Issaquah Bullfrog Ale,1072,11,116,0
4200,Chamomellow,1072,3,26,0
4201,Dad's Little Helper,1072,-1,-1,0
4202,Frosty Frog,1072,11,141,9
4203,Golden Frog,1072,5,72,6
4204,Honey Orange Wheat,1072,11,116,0
4205,Hoppy Frog,1072,3,31,6.5
4206,Imperial Red,1072,3,33,9
4207,Jittery Frog,1072,-1,-1,6
4208,Kells Irish Style Lager,1072,8,95,5
4209,Menage Frog,1072,5,61,9
4210,Rogue Smoke,1072,-1,-1,6
4211,Tracktown IPA,1072,3,31,7
4212,Trafalgar IPA,1072,3,31,0
4213,Youngers Special Bitter,1072,1,5,0
4214,Dark Mild,247,1,10,3.5
4215,Irish Stout,247,3,42,0
4232,Brune (Brown),5,-1,-1,6.8
4233,Upland Wheat Ale,1313,11,116,4.5
4234,O'Hara's Celtic Stout,343,3,42,4.3
4235,Balashi,289,7,77,5
4236,St. Adrian's Alt,339,4,57,0
4237,Pale Ale,968,3,26,0
4238,Avenue Ale,1357,3,26,4.1
4239,Copper Head Ale,544,3,33,0
4240,Geary's Pale Ale,423,1,4,4.5
4241,Aecht Schlenkerla Rauchbier Urbock,650,7,90,6
4242,Grolsch Amber Ale,616,4,57,5.3
4243,Grolsch Premium Weizen,616,11,116,5.5
4244,Grolsch Dunkel Weizen,616,11,116,5.5
4245,Grolsch Pilsner Speciale,616,7,77,5.5
4246,Grolsch Premium Pilsner,616,7,77,5
4247,Sneck Lifter,713,3,29,5.1
4248,Chimay Grand Reserve(Chimay Blue),378,-1,-1,9
4249,La Trappe Enkel / La Trappe Blond,110,3,37,6.5
4250,La Trappe Dubbel,110,5,60,6.5
4251,Rodenbach,291,-1,-1,5.1
4252,Grand Cru,291,-1,-1,6
4253,Leffe Blonde,5,3,37,6.6
4254,Newcastle Brown Ale,1122,3,38,4.7
4255,Abbey Dubbel,249,5,60,8.5
4256,Domaine DuPage French Country Ale,1298,5,74,5.9
4257,The Bitter End Pale Ale,1298,3,26,5.1
4258,Maximus Ale,765,3,31,8.4
4259,Bar Harbor Real Ale,55,-1,-1,5.2
4260,Honey Brown,656,8,95,4.5
4261,Apricot Weizen Ale,1031,4,50,5.1
4262,St-Ambroise Oatmeal Stout,198,1,21,5
4263,St-Ambroise Apricot Wheat Ale,198,11,116,5
4264,Tecate,360,8,95,0
4265,Corona Extra,618,8,95,4.6
4266,Club Colombia,86,-1,-1,4.7
4267,Waldschl퀌_sschen Dunkel,226,7,86,5
4268,Boulevard Unfiltered Wheat,161,11,116,4.5
4269,Bison Chocolate Stout,130,-1,-1,0
4270,Porter,1142,2,25,5.6
4271,Sierra Nevada Pale Ale,1142,3,26,5.6
4272,Unfiltered Wheat Beer,1142,11,116,4.4
4273,Stout,1142,3,42,5.8
4274,ESB - Early Spring Beer,1142,3,26,5.9
4275,Summerfest,1142,7,77,5
4276,Anniversary Ale 2007,1142,3,31,5.9
4277,Celebration Ale,1142,3,31,6.8
4278,Bigfoot,1142,3,35,9.6
4279,Sch퀌_fferhofer Hefeweizen alkoholfrei,1117,4,50,0
4280,Sch퀌_fferhofer Hefeweizen Hell,1117,4,50,5
4281,Sharkbite Red,1009,3,33,0
4282,Allagash White,23,5,67,5
4283,Pils Legende,1349,7,77,4.9
4284,Burton Baton,459,3,26,10
4285,World Wide Stout,459,-1,-1,18
4286,Black Chocolate Stout,259,3,42,10
4287,Vertical Epic 06.06.06,1204,-1,-1,0
4288,Pilsener Bier,328,7,77,5
4289,Caldera IPA,328,3,31,6.1
4290,Dry Hop Orange,328,-1,-1,5.4
4291,Ashland Amber,328,3,33,5.5
4292,Dry Hop Red,328,-1,-1,5.7
4293,Pilot Rock Porter,328,2,25,6
